,name,scan_day,operator
2581,Allen County Public Library Geneaology Center,2019-04-10,5
2582,Allen County Public Library Geneaology Center,2019-04-11,7
2583,Allen County Public Library Geneaology Center,2019-04-15,8
2584,Allen County Public Library Geneaology Center,2019-04-16,7
2585,Allen County Public Library Geneaology Center,2019-04-17,6
2586,Allen County Public Library Geneaology Center,2019-04-18,6
2587,Allen County Public Library Geneaology Center,2019-04-19,5
2588,Allen County Public Library Geneaology Center,2019-04-22,6
2589,Allen County Public Library Geneaology Center,2019-04-23,4
2590,Allen County Public Library Geneaology Center,2019-04-24,4
2591,Allen County Public Library Geneaology Center,2019-04-25,4
2592,Allen County Public Library Geneaology Center,2019-04-26,3
2593,Allen County Public Library Geneaology Center,2019-04-29,5
2594,Allen County Public Library Geneaology Center,2019-04-30,5
2595,Allen County Public Library Geneaology Center,2019-05-01,5
2596,Allen County Public Library Geneaology Center,2019-05-02,5
2597,Allen County Public Library Geneaology Center,2019-05-03,2
2598,Allen County Public Library Geneaology Center,2019-05-06,5
2599,Allen County Public Library Geneaology Center,2019-05-07,6
2600,Allen County Public Library Geneaology Center,2019-05-08,5
2601,Allen County Public Library Geneaology Center,2019-05-09,5
2602,Allen County Public Library Geneaology Center,2019-05-10,2
2603,Allen County Public Library Geneaology Center,2019-05-13,7
2604,Allen County Public Library Geneaology Center,2019-05-14,6
2605,Allen County Public Library Geneaology Center,2019-05-15,4
2606,Allen County Public Library Geneaology Center,2019-05-16,4
2607,Allen County Public Library Geneaology Center,2019-05-17,3
2608,Allen County Public Library Geneaology Center,2019-05-20,7
2609,Allen County Public Library Geneaology Center,2019-05-21,2
2610,Allen County Public Library Geneaology Center,2019-05-22,4
2611,Allen County Public Library Geneaology Center,2019-05-23,6
2612,Allen County Public Library Geneaology Center,2019-05-24,4
2613,Allen County Public Library Geneaology Center,2019-05-28,5
2614,Allen County Public Library Geneaology Center,2019-05-29,7
2615,Allen County Public Library Geneaology Center,2019-05-30,4
2616,Allen County Public Library Geneaology Center,2019-05-31,2
2617,Allen County Public Library Geneaology Center,2019-06-03,7
2618,Allen County Public Library Geneaology Center,2019-06-04,7
2619,Allen County Public Library Geneaology Center,2019-06-05,4
2620,Allen County Public Library Geneaology Center,2019-06-06,6
2621,Allen County Public Library Geneaology Center,2019-06-07,4
2622,Allen County Public Library Geneaology Center,2019-06-10,7
2623,Allen County Public Library Geneaology Center,2019-06-11,7
2624,Allen County Public Library Geneaology Center,2019-06-12,5
2625,Allen County Public Library Geneaology Center,2019-06-13,7
2626,Allen County Public Library Geneaology Center,2019-06-14,4
2627,Allen County Public Library Geneaology Center,2019-06-17,5
2628,Allen County Public Library Geneaology Center,2019-06-18,5
2629,Allen County Public Library Geneaology Center,2019-06-19,5
2630,Allen County Public Library Geneaology Center,2019-06-20,4
2631,Allen County Public Library Geneaology Center,2019-06-21,5
2632,Allen County Public Library Geneaology Center,2019-06-24,4
2633,Allen County Public Library Geneaology Center,2019-06-25,3
2634,Allen County Public Library Geneaology Center,2019-06-26,5
2635,Allen County Public Library Geneaology Center,2019-06-27,3
2636,Allen County Public Library Geneaology Center,2019-06-28,5
2637,Allen County Public Library Geneaology Center,2019-07-01,6
2638,Allen County Public Library Geneaology Center,2019-07-02,5
2639,Allen County Public Library Geneaology Center,2019-07-03,5
2640,Allen County Public Library Geneaology Center,2019-07-08,6
2641,Allen County Public Library Geneaology Center,2019-07-09,5
2642,Allen County Public Library Geneaology Center,2019-07-10,6
2643,Allen County Public Library Geneaology Center,2019-07-11,3
2644,Allen County Public Library Geneaology Center,2019-07-12,4
2645,Allen County Public Library Geneaology Center,2019-07-13,1
2646,Allen County Public Library Geneaology Center,2019-07-15,5
2647,Allen County Public Library Geneaology Center,2019-07-16,4
2648,Allen County Public Library Geneaology Center,2019-07-17,4
2649,Allen County Public Library Geneaology Center,2019-07-18,3
2650,Allen County Public Library Geneaology Center,2019-07-19,3
2651,Allen County Public Library Geneaology Center,2019-07-22,6
2652,Allen County Public Library Geneaology Center,2019-07-23,4
2653,Allen County Public Library Geneaology Center,2019-07-24,5
2654,Allen County Public Library Geneaology Center,2019-07-25,2
2655,Allen County Public Library Geneaology Center,2019-07-29,7
2656,Allen County Public Library Geneaology Center,2019-07-30,6
2657,Allen County Public Library Geneaology Center,2019-07-31,6
2658,Allen County Public Library Geneaology Center,2019-08-01,3
2659,Allen County Public Library Geneaology Center,2019-08-02,2
2660,Allen County Public Library Geneaology Center,2019-08-05,6
2661,Allen County Public Library Geneaology Center,2019-08-06,8
2662,Allen County Public Library Geneaology Center,2019-08-07,8
2663,Allen County Public Library Geneaology Center,2019-08-08,5
2664,Allen County Public Library Geneaology Center,2019-08-09,4
2665,Allen County Public Library Geneaology Center,2019-08-12,8
2666,Allen County Public Library Geneaology Center,2019-08-13,6
2667,Allen County Public Library Geneaology Center,2019-08-14,6
2668,Allen County Public Library Geneaology Center,2019-08-15,2
2669,Allen County Public Library Geneaology Center,2019-08-16,5
2670,Allen County Public Library Geneaology Center,2019-08-19,7
2671,Allen County Public Library Geneaology Center,2019-08-20,7
2672,Allen County Public Library Geneaology Center,2019-08-21,7
2673,Allen County Public Library Geneaology Center,2019-08-22,5
2674,Allen County Public Library Geneaology Center,2019-08-23,1
2675,Allen County Public Library Geneaology Center,2019-08-26,7
2676,Allen County Public Library Geneaology Center,2019-08-27,6
2677,Allen County Public Library Geneaology Center,2019-08-28,7
2678,Allen County Public Library Geneaology Center,2019-08-29,6
2679,Allen County Public Library Geneaology Center,2019-09-03,7
2680,Allen County Public Library Geneaology Center,2019-09-04,6
2681,Allen County Public Library Geneaology Center,2019-09-05,7
2682,Allen County Public Library Geneaology Center,2019-09-06,1
2683,Allen County Public Library Geneaology Center,2019-09-09,7
2684,Allen County Public Library Geneaology Center,2019-09-10,6
2685,Allen County Public Library Geneaology Center,2019-09-11,7
2686,Allen County Public Library Geneaology Center,2019-09-12,6
2687,Allen County Public Library Geneaology Center,2019-09-16,6
2688,Allen County Public Library Geneaology Center,2019-09-17,7
2689,Allen County Public Library Geneaology Center,2019-09-18,6
2690,Allen County Public Library Geneaology Center,2019-09-19,6
2691,Allen County Public Library Geneaology Center,2019-09-20,1
2692,Allen County Public Library Geneaology Center,2019-09-23,6
2693,Allen County Public Library Geneaology Center,2019-09-24,1
2694,Allen County Public Library Geneaology Center,2019-09-25,3
2695,Allen County Public Library Geneaology Center,2019-09-26,6
2696,Allen County Public Library Geneaology Center,2019-09-27,2
2697,Allen County Public Library Geneaology Center,2019-09-30,4
2698,Allen County Public Library Geneaology Center,2019-10-01,5
2699,Allen County Public Library Geneaology Center,2019-10-02,5
2700,Allen County Public Library Geneaology Center,2019-10-03,3
2701,Allen County Public Library Geneaology Center,2019-10-07,4
2702,Allen County Public Library Geneaology Center,2019-10-08,3
2703,Allen County Public Library Geneaology Center,2019-10-09,3
2704,Allen County Public Library Geneaology Center,2019-10-10,2
2705,Allen County Public Library Geneaology Center,2019-10-11,1
2706,Allen County Public Library Geneaology Center,2019-10-14,5
2707,Allen County Public Library Geneaology Center,2019-10-15,5
2708,Allen County Public Library Geneaology Center,2019-10-16,4
2709,Allen County Public Library Geneaology Center,2019-10-17,5
2710,Allen County Public Library Geneaology Center,2019-10-18,3
2711,Allen County Public Library Geneaology Center,2019-10-19,1
2712,Allen County Public Library Geneaology Center,2019-10-21,5
2713,Allen County Public Library Geneaology Center,2019-10-22,3
2714,Allen County Public Library Geneaology Center,2019-10-23,3
2715,Allen County Public Library Geneaology Center,2019-10-24,4
2716,Allen County Public Library Geneaology Center,2019-10-28,2
2717,Allen County Public Library Geneaology Center,2019-10-29,3
2718,Allen County Public Library Geneaology Center,2019-10-30,2
2719,Allen County Public Library Geneaology Center,2019-10-31,2
2720,Allen County Public Library Geneaology Center,2019-11-04,3
2721,Allen County Public Library Geneaology Center,2019-11-05,3
2722,Allen County Public Library Geneaology Center,2019-11-06,3
2723,Allen County Public Library Geneaology Center,2019-11-07,2
2724,Allen County Public Library Geneaology Center,2019-11-11,3
2725,Allen County Public Library Geneaology Center,2019-11-12,3
2726,Allen County Public Library Geneaology Center,2019-11-13,3
2727,Allen County Public Library Geneaology Center,2019-11-14,2
2728,Allen County Public Library Geneaology Center,2019-11-18,3
2729,Allen County Public Library Geneaology Center,2019-11-19,3
2730,Allen County Public Library Geneaology Center,2019-11-20,1
2731,Allen County Public Library Geneaology Center,2019-11-21,2
2732,Allen County Public Library Geneaology Center,2019-11-25,1
2733,Allen County Public Library Geneaology Center,2019-11-27,1
2734,Allen County Public Library Geneaology Center,2019-11-29,1
2735,Allen County Public Library Geneaology Center,2019-12-02,3
2736,Allen County Public Library Geneaology Center,2019-12-03,2
2737,Allen County Public Library Geneaology Center,2019-12-04,2
2738,Allen County Public Library Geneaology Center,2019-12-05,2
2739,Allen County Public Library Geneaology Center,2019-12-06,1
2740,Allen County Public Library Geneaology Center,2019-12-09,2
2741,Allen County Public Library Geneaology Center,2019-12-10,2
2742,Allen County Public Library Geneaology Center,2019-12-11,3
2743,Allen County Public Library Geneaology Center,2019-12-12,3
2744,Allen County Public Library Geneaology Center,2019-12-16,3
2745,Allen County Public Library Geneaology Center,2019-12-17,2
2746,Allen County Public Library Geneaology Center,2019-12-18,2
2747,Allen County Public Library Geneaology Center,2019-12-19,1
2748,Allen County Public Library Geneaology Center,2019-12-30,2
2749,Allen County Public Library Geneaology Center,2019-12-31,2
2750,Allen County Public Library Geneaology Center,2020-01-06,2
2751,Allen County Public Library Geneaology Center,2020-01-07,1
2752,Allen County Public Library Geneaology Center,2020-01-08,1
2753,Allen County Public Library Geneaology Center,2020-01-09,1
2754,Allen County Public Library Geneaology Center,2020-01-13,2
2755,Allen County Public Library Geneaology Center,2020-01-14,2
2756,Allen County Public Library Geneaology Center,2020-01-15,2
2757,Allen County Public Library Geneaology Center,2020-01-21,2
2758,Allen County Public Library Geneaology Center,2020-01-22,2
2759,Allen County Public Library Geneaology Center,2020-01-23,2
2760,Allen County Public Library Geneaology Center,2020-01-27,1
2761,Allen County Public Library Geneaology Center,2020-01-28,1
2762,Allen County Public Library Geneaology Center,2020-01-29,2
2763,Allen County Public Library Geneaology Center,2020-01-30,1
2764,Allen County Public Library Geneaology Center,2020-02-03,2
2765,Allen County Public Library Geneaology Center,2020-02-04,1
2766,Allen County Public Library Geneaology Center,2020-02-12,2
2767,Allen County Public Library Geneaology Center,2020-02-13,1
2768,Allen County Public Library Geneaology Center,2020-02-18,2
2769,Allen County Public Library Geneaology Center,2020-02-20,1
2770,Allen County Public Library Geneaology Center,2020-02-24,2
2771,Allen County Public Library Geneaology Center,2020-02-25,4
2772,Allen County Public Library Geneaology Center,2020-02-26,3
2773,Allen County Public Library Geneaology Center,2020-02-27,2
2774,Allen County Public Library Geneaology Center,2020-03-02,2
2775,Allen County Public Library Geneaology Center,2020-03-03,3
2776,Allen County Public Library Geneaology Center,2020-03-04,3
2777,Allen County Public Library Geneaology Center,2020-03-05,3
2778,Allen County Public Library Geneaology Center,2020-03-09,4
2779,Allen County Public Library Geneaology Center,2020-03-10,4
2780,Allen County Public Library Geneaology Center,2020-03-11,4
2781,Allen County Public Library Geneaology Center,2020-03-12,2
2782,Allen County Public Library Geneaology Center,2020-03-16,1
2783,Allen County Public Library Geneaology Center,2020-03-17,2
2784,Allen County Public Library Geneaology Center,2020-03-19,2
2785,Allen County Public Library Geneaology Center,2020-03-23,1
